dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
credit,abrupt_group_mag1.0,lr,global_std,DI_star,0.586766917293233,0.11961515162737991,0.9260497284279348,0.07565389407408261,20
credit,abrupt_group_mag1.0,lr,global_std,AOD_star,0.6030075187969925,0.1064168782734083,0.9417116358066735,0.06423591105530779,20
credit,abrupt_group_mag1.0,lr,global_std,BalAcc,-0.07345864661654133,0.2065796965101661,-0.08182419930637752,0.1720540184323663,20
credit,abrupt_group_mag1.0,lr,subgroup_violation_diff,DI_star,-0.22278195488721808,0.507197620456831,-0.3702642615985423,0.8153539469540628,20
credit,abrupt_group_mag1.0,lr,subgroup_violation_diff,AOD_star,-0.24984962406015038,0.5185103872169524,-0.373119439292687,0.8326011290298784,20
credit,abrupt_group_mag1.0,lr,subgroup_violation_diff,BalAcc,0.026015037593984956,0.23432658633708273,0.03260007514280096,0.20514049614693605,20
credit,abrupt_group_mag1.0,lr,max_subgroup_deviation,DI_star,0.5640601503759398,0.14763279952625002,0.9157629323986919,0.08080769489901615,20
credit,abrupt_group_mag1.0,lr,max_subgroup_deviation,AOD_star,0.5981203007518797,0.09376018232905799,0.9346925532682269,0.06369747380505926,20
credit,abrupt_group_mag1.0,lr,max_subgroup_deviation,BalAcc,-0.12458646616541355,0.22349743892632323,-0.09899848565246695,0.17647348744830624,20
credit,abrupt_group_mag1.0,lr,assignment_proportion_drift,DI_star,0.5461804254247993,0.09818050394767024,0.88196281621291,0.06105853712636907,20
credit,abrupt_group_mag1.0,lr,assignment_proportion_drift,AOD_star,0.5725473201674063,0.12778552282116,0.8986977552254729,0.05522152121580997,20
credit,abrupt_group_mag1.0,lr,assignment_proportion_drift,BalAcc,-0.022124660616752192,0.1458547138400688,-0.06035889151709074,0.16183976708110848,20
credit,abrupt_group_mag1.0,lr,ks_statistic,DI_star,0.569548872180451,0.12333107711336821,0.9191435581440983,0.07920153608063098,20
credit,abrupt_group_mag1.0,lr,ks_statistic,AOD_star,0.5939097744360902,0.1070402885915517,0.936194507637764,0.06559164717019265,20
credit,abrupt_group_mag1.0,lr,ks_statistic,BalAcc,-0.07037593984962405,0.20291649309866974,-0.08474972693840026,0.17410960777799253,20
credit,abrupt_group_mag1.0,lr,kl_divergence,DI_star,0.5298496240601505,0.11797208123505304,0.8098569817472606,0.08741681878002332,20
credit,abrupt_group_mag1.0,lr,kl_divergence,AOD_star,0.5282706766917292,0.12380159888591606,0.8248553918130362,0.0704463040949816,20
credit,abrupt_group_mag1.0,lr,kl_divergence,BalAcc,0.006616541353383456,0.18174809600016012,-0.027616205254935744,0.18056591732840188,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[min_neg],DI_star,0.5748913816774864,0.21585017576178406,0.6802390325417383,0.25563444060418133,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[min_neg],AOD_star,0.5089803034993075,0.25112750179174465,0.6685756218932091,0.2681634058319921,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[min_neg],BalAcc,-0.028995789520695238,0.14703485415023584,-0.060591585766879966,0.14375953618307216,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[min_neg],DI_star,0.49049542369993115,0.20365152680118334,0.5896706753975949,0.25263929996141593,20
