dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_neg],BalAcc,-0.19620409637978792,0.3057967989721264,-0.21065180265688555,0.3229047009438716,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[min_pos],DI_star,0.42142857142857126,0.37225255624153425,0.49946435363338465,0.4471322393483235,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[min_pos],AOD_star,0.31714285714285706,0.3892840424298717,0.4409590256618873,0.48242795508665487,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[min_pos],BalAcc,-0.29586963930437976,0.2595875973579772,-0.3247341742119603,0.2625585957148405,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_pos],DI_star,0.17233082706766917,0.20524602644089807,0.22624846266253948,0.2737262366569249,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_pos],AOD_star,0.1480451127819549,0.2569878066597306,0.2388866659010811,0.3131950888133473,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_pos],BalAcc,-0.26335017768246255,0.25742769804985466,-0.2500095884321342,0.24764136183080285,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_neg],DI_star,0.06375939849624059,0.4344642750404142,0.15087526842061658,0.5549608069318994,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_neg],AOD_star,0.20097744360902253,0.4227942698635244,0.24900591326496047,0.5278654960464261,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_neg],BalAcc,-0.1491431866296307,0.33178771593469686,-0.14060648205149057,0.3416371442933766,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[maj_neg],DI_star,0.01684210526315789,0.26676522195594243,0.08896191082045404,0.3099078797567627,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[maj_neg],AOD_star,0.1545112781954887,0.29974827851201097,0.1992311760104671,0.31644638681054943,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[maj_neg],BalAcc,-0.10865753343336668,0.3119202415044584,-0.10395709267708045,0.3056367388165792,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_pos],DI_star,0.3169172932330827,0.591344636160324,0.34406871447468246,0.6379164916276607,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_pos],AOD_star,0.2281954887218045,0.43337940833888666,0.27748387378636463,0.5509046037938697,20
