dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
lsac,gradual_group_mag0.5,lr,global_mean,DI_star,0.13827368849847488,0.24367087717734717,0.12559081800039593,0.30380875484182074,20
lsac,gradual_group_mag0.5,lr,global_mean,AOD_star,0.16548872180451127,0.23427272011220743,0.16449915115823732,0.28643194021901086,20
lsac,gradual_group_mag0.5,lr,global_mean,BalAcc,0.07533834586466165,0.22406615524072296,0.060145584906084106,0.21039790987477133,20
lsac,gradual_group_mag0.5,lr,global_ewma,DI_star,0.3217965035709917,0.4274506405896421,0.2913992435047722,0.4304894103616342,20
lsac,gradual_group_mag0.5,lr,global_ewma,AOD_star,0.34285714285714286,0.4240156218289341,0.2895465299001935,0.4268556016228234,20
lsac,gradual_group_mag0.5,lr,global_ewma,BalAcc,-0.019699248120300744,0.2279740412666217,-0.009410184968869941,0.22608463302342857,20
lsac,gradual_group_mag0.5,lr,global_std,DI_star,0.11091008628325368,0.280936961774697,0.08366941303104766,0.3119881589399539,20
lsac,gradual_group_mag0.5,lr,global_std,AOD_star,0.10533834586466165,0.28021961255837613,0.10638051917163001,0.3037622083980137,20
lsac,gradual_group_mag0.5,lr,global_std,BalAcc,0.03556390977443609,0.24308598589845268,0.03072115571491054,0.21571179512072472,20
lsac,gradual_group_mag0.5,lr,subgroup_violation_diff,DI_star,-0.19144292167628257,0.25507007260388,-0.1814474272727113,0.2851369104901639,20
lsac,gradual_group_mag0.5,lr,subgroup_violation_diff,AOD_star,-0.23165413533834583,0.2171958961945656,-0.2209486529070941,0.24540481732346953,20
lsac,gradual_group_mag0.5,lr,subgroup_violation_diff,BalAcc,-0.035789473684210524,0.2716867536797653,-0.018160248454679156,0.2934243387715472,20
lsac,gradual_group_mag0.5,lr,max_subgroup_deviation,DI_star,0.24246582531368738,0.3356528956956015,0.22073838058582215,0.3355957066092668,20
lsac,gradual_group_mag0.5,lr,max_subgroup_deviation,AOD_star,0.25263157894736843,0.31566091188988726,0.24177447551156828,0.31984785257435466,20
lsac,gradual_group_mag0.5,lr,max_subgroup_deviation,BalAcc,-0.0243609022556391,0.2668279422617991,-0.040780761404830855,0.26320269039056193,20
lsac,gradual_group_mag0.5,lr,assignment_proportion_drift,DI_star,0.19463682315764813,0.224279472011591,0.18744204574213127,0.21864851232170063,20
lsac,gradual_group_mag0.5,lr,assignment_proportion_drift,AOD_star,0.1853421922307596,0.2149830551937843,0.16083470938916464,0.2187775318689833,20
lsac,gradual_group_mag0.5,lr,assignment_proportion_drift,BalAcc,-0.01845727493451376,0.18663254409800492,-0.023397963683625282,0.17985205751819777,20
lsac,gradual_group_mag0.5,lr,ks_statistic,DI_star,0.11616470488127421,0.22941408298552507,0.15465947741974667,0.1863462196045241,20
lsac,gradual_group_mag0.5,lr,ks_statistic,AOD_star,0.08609022556390976,0.24565228462846628,0.1055609157940911,0.21668872279634202,20
lsac,gradual_group_mag0.5,lr,ks_statistic,BalAcc,-0.02060150375939849,0.2475560227445152,-0.023454929559907134,0.24168975660822636,20
lsac,gradual_group_mag0.5,lr,kl_divergence,DI_star,0.32413693284748946,0.2134415655653595,0.33682615304780017,0.17869476385394603,20
lsac,gradual_group_mag0.5,lr,kl_divergence,AOD_star,0.29872180451127817,0.20198980489656587,0.30075428409333693,0.19405009100491563,20
lsac,gradual_group_mag0.5,lr,kl_divergence,BalAcc,-0.015939849624060146,0.21329458162748124,-0.011180214775013953,0.22761801256921174,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[min_neg],DI_star,0.33340702137761224,0.3745758869909592,0.32424651588610565,0.37131512255621046,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[min_neg],AOD_star,0.34142857142857136,0.37288638905717764,0.3309107767066883,0.3517152560247133,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[min_neg],BalAcc,-0.027969924812030072,0.24394824613387053,0.00042563724915954947,0.25614641028138646,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[min_neg],DI_star,0.07349461070061494,0.22661672982876685,0.0687965500715342,0.2492649953637459,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[min_neg],AOD_star,0.0912781954887218,0.23690635242691835,0.10359045981676437,0.2468799170441684,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[min_neg],BalAcc,0.062180451127819544,0.2568411698139363,0.0921281943009325,0.24646834517277624,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[min_pos],DI_star,0.31205420484101387,0.34175322882000503,0.2880734544194507,0.3540509006312055,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[min_pos],AOD_star,0.31609022556390975,0.3434642428734391,0.28454203113037624,0.348662576673331,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[min_pos],BalAcc,-0.009774436090225562,0.27396725840971564,0.008830981796040294,0.24826881190274333,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[min_pos],DI_star,0.04201423683661022,0.21895425897799645,0.04578999150049656,0.2267838264397625,20
